timestamp,Sulf,Ammo,Tota,Blac,Benz,Ozon,PM2.,PM10,Nitr,Carb,Relative H,Precipitat,Wind Speed,Atmospheri,Net Radiat,Wind Direc,Global Rad,Temperatur,sm_Relative H,sm_Precipitat,sm_Wind Speed,sm_Atmospheri,sm_Net Radiat,sm_Wind Direc,sm_Global Rad,sm_Temperatur,traffic,sm_traffic,EURO_3,EURO_2,EURO_4,EURO_5,EURO_1,EURO_6,EURO_7,VType_4,VType_3,VType_1,VType_2,FType_1,FType_2,FType_4,FType_5,FType_3,DPF_2,DPF_1,small_len,med_len,0-15m,15-30m,30-45m,45-60m,sm_Sulf,sm_Ammo,sm_Tota,sm_Blac,sm_Benz,sm_Ozon,sm_PM2.,sm_PM10,sm_Nitr,sm_Carb,weekend,weekday,morning,mid_day,evening,night,AQI,AQI_C
2013-11-02 11:00:00,42.0,1.0659999999999996,57.33333333333334,2.20745,0.9895,22.0,38.5,30.33333333333333,52.375,0.825,74.2,0.028499999999999973,1.0462222222222222,1000.4,54.0,85.15833333333333,74.0,14.466666666666667,80.28413377376228,0.010422061205244987,1.0397100889149762,1000.9200606692963,-0.5843983494605425,92.93753063033644,9.638920923247971,13.846091697073664,2720,1371.094201580334,95,15,263,997,4,983,27,2237,98,23,26,902,1244,173,65,0,1418,964,184,2161,676,689,671,684,43.75401172775053,1.1429487112066776,53.920943061479235,2.500180678518036,1.1057262808332526,12.020972779025113,36.41267669982189,27.571779083519395,48.41740343370648,0.8226749798896208,1,0,0,1,0,0,46.215461969537735,Good
2013-11-02 12:00:00,44.0,3.4490000000000003,34.333333333333336,1.7469000000000006,1.05375,33.333333333333336,31.5,29.33333333333333,46.75,0.7,67.4,0.3824999999999997,1.0552222222222225,1000.2,75.0,74.84166666666667,123.0,14.916666666666664,79.06730701900983,0.014037648964195985,1.0410125155764254,1000.8160485354373,10.332481320431569,91.38169117093581,22.511136738598374,13.970206690992267,2620,1640.8753612642672,96,21,293,920,4,884,35,2147,67,16,27,924,1121,138,69,5,1390,860,190,2030,685,640,653,642,43.40320938220042,1.1275589689653422,54.60342111585006,2.4416345428144286,1.0824810246666021,14.016778223220092,36.830141359857514,28.124089933482185,49.20892274696519,0.8231399839116967,1,0,0,1,0,0,45.01056402007463,Good
2013-11-02 13:00:00,45.0,3.38,35.0,1.7589,1.14,39.333333333333336,33.0,25.0,46.625,0.7250000000000001,66.0,0.0215,0.9066666666666668,999.8,66.0,152.95833333333334,74.0,14.95,76.73384561520787,0.08773011917135674,1.043854456905585,1000.6928388283496,23.265985056345247,88.07368627008198,42.60890939087871,14.159498686127147,2158,1836.7002890114136,81,13,245,726,3,768,29,1761,60,15,29,748,952,109,56,0,1148,714,162,1663,638,534,489,497,43.522567505760335,1.591847175172274,50.54940355934672,2.302687634251543,1.0767348197332818,17.880089245242743,35.76411308788602,28.365938613452418,48.71713819757216,0.7985119871293574,1,0,0,1,0,0,43.91539566050415,Good
2013-11-02 14:00:00,41.0,3.4270000000000014,31.66666666666667,1.7451500000000002,1.1685,38.333333333333336,33.5,29.33333333333333,47.625,0.7250000000000001,65.8,0.008000000000000002,1.0053333333333334,999.5,49.0,92.10333333333334,69.0,15.033333333333333,74.5870764921663,0.0744840953370854,1.0164168988578015,1000.5142710626801,31.812788045076204,101.05061568273226,48.88712751270298,14.317598948901718,2203,1900.9602312091308,74,17,226,778,7,770,27,1817,56,2,25,764,946,139,50,1,1190,708,169,1698,496,545,592,570,43.81805400460827,1.9494777401378194,47.43952284747738,2.1939301074012345,1.0893878557866254,22.170738062860863,35.21129047030882,27.692750890761936,48.298710558057735,0.783809589703486,1,0,0,1,0,0,43.046899861736655,Good
2013-11-02 15:00:00,36.0,3.4050000000000007,38.0,1.6368500000000004,0.871,42.0,30.0,30.0,48.5,0.75,65.2,0.006,1.0495555555555558,999.0,39.0,156.21,60.0,15.0,72.82966119373305,0.06118727626966833,1.014200185752908,1000.311416850144,35.25023043606096,99.26115921285248,52.909702010162384,14.460745825788042,2610,1961.3681849673046,88,15,288,934,2,884,32,2160,54,7,23,926,1108,133,76,1,1425,815,174,2036,608,646,653,703,43.25444320368662,2.244982192110256,44.284951611315236,2.1041740859209876,1.1052102846293004,25.40325711695536,34.869032376247056,28.02086737927622,48.16396844644619,0.7720476717627889,1,0,0,0,1,0,42.80488100050044,Good
2013-11-02 16:00:00,32.0,0.99,31.33333333333333,1.5624500000000006,1.00625,39.66666666666666,32.0,31.33333333333333,48.125,0.675,66.6,0.006,0.9282222222222224,999.0,13.0,175.42999999999995,18.0,14.683333333333335,71.30372895498644,0.05014982101573466,1.0212712597134377,1000.0491334801152,36.00018434884877,110.650927370282,54.327761608129904,14.568596660630432,2829,2091.094547973844,96,18,303,1055,6,962,26,2375,56,7,28,1008,1214,165,78,1,1550,915,196,2229,688,701,737,703,41.8035545629493,2.476985753688205,43.02796128905219,2.0107092687367905,1.0583682277034403,28.72260569356429,33.895225900997644,28.416693903420978,48.23117475715696,0.7676381374102311,1,0,0,0,1,0,42.59946035595591,Good
2013-11-02 17:00:00,42.0,0.9559999999999996,32.666666666666664,1.90485,0.895,26.66666666666667,40.5,34.666666666666664,55.125,0.7000000000000001,69.0,0.027999999999999973,0.8874444444444447,999.0,-3.0,200.365,1.0,14.5,70.36298316398916,0.04131985681258773,1.0026614522151944,999.8393067840924,31.400147479079017,123.60674189622559,47.06220928650392,14.591543995171016,2824,2238.6756383790757,110,16,318,1016,4,982,32,2391,50,6,32,1081,1161,157,79,1,1627,849,177,2267,713,710,684,717,39.84284365035944,2.1795886029505644,40.68903569790842,1.9210574149894326,1.0479445821627524,30.911417888184765,33.51618072079812,29.000021789403448,48.20993980572557,0.749110509928185,1,0,0,0,1,0,43.08680555555555,Good
2013-11-02 18:00:00,40.0,0.8559999999999992,41.0,2.2266000000000004,1.0054999999999998,18.666666666666668,42.5,44.33333333333334,58.625,0.8500000000000001,76.4,0.061499999999999985,1.149,999.0,-11.0,167.11166666666662,0.0,14.316666666666665,70.09038653119133,0.038655885450070177,0.9796180506610443,999.671445427274,24.520117983263212,138.9583935169805,37.84976742920315,14.573235196136816,2356,2355.7405107032605,103,12,257,882,3,792,24,1997,42,8,27,861,978,160,73,2,1336,734,147,1897,605,609,583,559,40.27427492028755,1.9348708823604515,39.08456189166007,1.9178159319915462,1.017355665730202,30.06246764388115,34.912944576638495,30.133350764856093,49.592951844580455,0.739288407942548,1,0,0,0,1,0,43.74652777777778,Good
2013-11-02 19:00:00,41.0,1.3959999999999997,46.0,2.3155500000000004,1.045,14.333333333333336,40.5,45.66666666666666,58.0,0.925,80.4,0.009000000000000003,0.8641111111111113,999.2,-11.0,215.22666666666663,0.0,14.199999999999998,71.35230922495306,0.04322470836005614,1.0134944405288355,999.5371563418194,17.41609438661057,144.58904814691775,30.279813943362516,14.521921490242784,2034,2355.792408562608,77,12,234,769,1,688,31,1764,23,2,23,803,834,110,65,0,1180,631,123,1662,529,467,509,529,40.21941993623005,1.719096705888361,39.46764951332806,1.9795727455932373,1.0149845325841618,27.783307448438254,36.4303556613108,32.97334727855154,51.39936147566437,0.7614307263540385,1,0,0,0,1,0,44.31944444444444,Good
2013-11-02 20:00:00,54.0,1.0829999999999995,48.66666666666666,2.4897,1.18325,12.0,44.0,47.33333333333334,56.0,1.0,83.6,0.003,1.1506666666666665,999.6,-10.0,191.90666666666667,0.0,13.866666666666667,73.16184737996247,0.036379766688044914,0.9836177746452909,999.4697250734554,11.732875509288457,158.71657185086755,24.223851154690017,14.457537192194225,1891,2291.433926850087,78,9,217,723,2,624,16,1623,26,3,18,724,741,125,78,2,1150,518,129,1520,534,489,487,381,40.375535948984044,1.6544773647106887,40.77411961066245,2.04676819647459,1.0209876260673294,25.093312625417273,37.24428452904864,35.512011156174566,52.719489180531504,0.7941445810832309,1,0,0,0,0,1,44.13820562846621,Good
2013-11-02 21:00:00,45.0,1.618,47.33333333333334,3.1197,1.2502500000000003,12.0,38.5,35.333333333333336,48.625,0.925,86.2,0.008000000000000002,0.7984444444444446,999.3,-10.0,246.695,0.0,13.783333333333333,75.24947790396999,0.029703813350435933,1.0170275530495658,999.4957800587644,7.386300407430768,165.35459081402738,19.379080923752014,14.339363087088715,1354,2211.3471414800697,54,2,137,530,0,483,5,1178,18,4,11,471,598,70,72,0,789,421,64,1132,378,323,331,322,43.10042875918724,1.540181891768551,42.3526290218633,2.135354557179672,1.0534401008538636,22.474650100333818,38.59542762323892,37.87627559160632,53.37559134442521,0.8353156648665847,1,0,0,0,0,1,44.44112005832853,Good
2013-11-02 22:00:00,52.0,1.1609999999999991,49.0,2.84885,1.11425,10.666666666666666,43.0,39.66666666666666,48.625,1.0,86.0,0.020500000000000004,0.7797777777777779,999.2,-10.0,281.94666666666666,0.0,13.933333333333335,77.43958232317598,0.025363050680348748,0.9733109313285416,999.4566240470116,3.9090403259446136,181.62267265122193,15.503264739001613,14.228157136337641,1374,2039.8777131840561,65,5,159,500,0,498,10,1202,21,4,10,505,575,102,55,0,833,404,86,1138,331,332,328,383,43.480343007349795,1.555745513414841,43.34876988415731,2.332223645743738,1.092802080683091,20.379720080267056,38.57634209859114,37.36768713995173,52.425473075540175,0.8532525318932679,1,0,0,0,0,1,43.925812713329485,Good
2013-11-02 23:00:00,52.0,1.3459999999999992,61.33333333333334,3.4250000000000007,1.242,11.0,45.0,38.333333333333336,47.875,1.125,88.6,0.008000000000000002,0.9514444444444444,999.0,-14.0,258.175,0.0,13.699999999999998,79.1516658585408,0.024390440544279003,0.9346043006183892,999.4052992376094,1.1272322607556908,201.68747145431087,12.402611791201288,14.169192375736781,1609,1906.7021705472448,62,7,186,638,1,535,19,1413,18,4,13,626,652,105,65,0,996,450,74,1360,419,402,427,361,45.18427440587983,1.4767964107318727,44.47901590732586,2.4355489165949904,1.0970916645464728,18.43710939754698,39.461073678872914,37.82748304529471,51.665378460432144,0.8826020255146143,1,0,0,0,0,1,43.7080112817747,Good
2013-11-03 00:00:00,51.0,1.296999999999999,54.0,3.3222500000000013,1.2534999999999998,11.0,47.5,38.66666666666666,47.625,0.9,92.8,0.008000000000000002,0.7478888888888889,998.4,-8.0,200.65,0.0,13.449999999999998,81.04133268683266,0.021112352435423202,0.9379723293836,999.3242393900875,-1.8982141913954476,212.98497716344872,9.922089432961034,14.075353900589425,1363,1847.161736437796,50,7,162,514,3,485,6,1196,15,2,14,499,568,102,58,0,831,396,77,1134,370,360,308,325,46.54741952470387,1.4506371285854982,47.849879392527356,2.6334391332759925,1.1260733316371783,16.949687518037585,40.568858943098334,37.928653102902445,50.90730276834572,0.9310816204116915,1,0,0,0,0,1,43.60182569208643,Good
2013-11-03 01:00:00,56.0,1.2699999999999991,55.0,3.4577000000000013,1.1974999999999998,11.666666666666664,39.5,34.0,51.375,0.8999999999999999,94.4,0.055999999999999994,1.0578888888888889,997.6,-10.0,262.3233333333333,0.0,13.25,83.39306614946612,0.018489881948338567,0.8999556412846579,999.1393915120699,-3.118571353116358,210.51798173075898,7.9376715463688265,13.95028312047154,939,1750.329389150237,47,3,121,357,0,297,10,796,24,3,12,302,406,67,60,0,561,274,49,769,272,248,237,182,47.4379356197631,1.4199097028683985,49.07990351402189,2.7712013066207946,1.1515586653097427,15.759750014430068,41.95508715447867,38.07625581565529,50.25084221467658,0.9248652963293533,1,0,0,0,0,1,43.59048833144693,Good
2013-11-03 02:00:00,48.0,1.1889999999999992,46.0,3.1773000000000007,1.1149999999999998,11.333333333333336,40.5,28.0,48.25,0.825,96.6,0.2085,0.8727777777777779,996.7,-7.0,313.3333333333333,0.0,12.866666666666667,85.59445291957293,0.025991905558670852,0.931542290805504,998.8315132096561,-4.494857082493087,220.87905205127385,6.350137237095062,13.810226496377235,556,1588.0635113201895,13,0,75,211,0,185,1,465,12,3,5,180,245,28,32,0,326,159,27,452,161,146,123,126,49.15034849581048,1.3899277622947186,50.26392281121752,2.908501045296636,1.1607469322477941,14.94113334487739,41.46406972358294,37.261004652524235,50.47567377174126,0.9198922370634828,1,0,0,0,0,1,43.79947399849087,Good
2013-11-03 03:00:00,44.0,1.0829999999999995,42.333333333333336,2.1337,0.98275,12.0,36.0,23.33333333333333,46.375,0.875,97.2,0.4585,0.8977777777777778,995.8,-5.0,127.88666666666666,0.0,12.8,87.79556233565832,0.06249352444693669,0.9197893881999588,998.4052105677248,-4.99588566599447,239.36990830768573,5.080109789676048,13.621514530435126,369,1381.6508090561515,14,2,46,142,0,124,0,306,15,1,6,109,172,25,22,0,212,116,16,305,119,92,87,71,48.92027879664839,1.3497422098357748,49.41113824897402,2.962260836237309,1.1515975457982353,14.21957334256858,41.271255778866355,35.40880372201939,50.03053901739301,0.9009137896507863,1,0,0,0,0,1,43.85485697657047,Good
2013-11-03 04:00:00,46.0,1.089999999999999,39.66666666666666,2.3266,1.0492499999999998,12.0,35.0,20.666666666666668,45.125,0.8999999999999999,97.6,0.7075,0.8148888888888891,994.8,-3.0,284.68833333333333,0.0,12.633333333333333,89.67644986852665,0.14169481955754934,0.9153870661155228,997.8841684541801,-4.9967085327955765,217.07325997948197,4.06408783174084,13.4572116243481,358,1179.1206472449217,7,0,48,141,1,122,0,298,15,1,5,124,149,28,18,0,224,95,18,295,95,84,97,82,47.93622303731871,1.2963937678686197,47.99557726584589,2.796548668989847,1.1178280366385882,13.775658674054865,40.21700462309309,32.993709644282184,49.29943121391441,0.8957310317206291,1,0,0,0,0,1,43.79708002570082,Good
2013-11-03 05:00:00,36.0,1.0569999999999995,36.333333333333336,2.05365,0.9795,12.0,30.5,21.33333333333333,42.875,0.875,98.0,1.0585,1.0274444444444444,994.3,-4.0,289.6933333333333,0.0,12.633333333333333,91.26115989482132,0.2548558556460395,0.895287430670196,997.2673347633439,-4.5973668262364615,230.59627465025227,3.251270265392672,13.292435966145149,349,1014.8965177959371,15,1,51,121,0,117,1,281,17,0,8,97,164,26,19,0,200,106,9,287,86,86,88,89,47.54897842985498,1.2551150142948955,46.32979514601004,2.702558935191878,1.1041124293108706,13.420526939243894,39.17360369847447,30.528301048759083,48.46454497113153,0.8965848253765032,1,0,1,0,0,0,43.65780290944955,Good
2013-11-03 06:00:00,27.0,1.1069999999999995,30.33333333333333,2.13055,0.8977499999999998,10.666666666666666,27.5,17.0,37.875,0.825,98.0,1.2209999999999999,1.265222222222222,993.9,-4.0,304.90833333333336,0.0,12.566666666666668,92.60892791585708,0.4155846845168316,0.9217188334250456,996.6738678106752,-4.4778934609891685,242.41568638686852,2.6010162123141374,13.160615439582784,348,881.7172142367497,11,0,50,129,1,118,3,274,23,1,14,86,176,37,13,0,197,115,9,287,67,77,114,90,45.23918274388399,1.2154920114359165,44.3305027834747,2.5727771481535027,1.0791899434486965,13.136421551395117,37.43888295877958,28.689307505673934,47.34663597690523,0.8922678603012026,1,0,1,0,0,0,43.406103438670755,Good
2013-11-03 07:00:00,33.0,1.0299999999999996,30.66666666666667,2.0758499999999995,0.8807499999999998,11.0,26.5,20.0,39.375,0.8,97.8,0.951,1.4366666666666668,993.7,-6.0,332.645,0.0,12.483333333333334,93.68714233268564,0.5766677476134654,0.9904195111844809,996.1190942485404,-4.382314768791336,254.91421577616146,2.08081296985131,13.041825684999564,443,774.9737713893999,20,3,74,167,0,132,3,338,34,8,19,135,215,39,10,0,259,136,20,352,76,98,127,142,41.59134619510719,1.1937936091487331,41.53106889344643,2.484331718522802,1.0429019547589573,12.642470574449426,35.45110636702367,26.35144600453915,45.45230878152419,0.8788142882409622,1,0,1,0,0,0,42.75196608426993,Good
2013-11-03 08:00:00,41.0,1.0219999999999998,34.333333333333336,2.0298000000000003,1.1149999999999998,12.666666666666664,23.5,23.0,40.375,0.975,97.6,0.15850000000000006,1.061,992.9,0.0,83.94166666666669,0.0,12.516666666666666,94.50971386614852,0.6515341980907724,1.0796689422809185,995.6352753988324,-4.705851815033069,270.4603726209292,1.6646503758810482,12.930127214666314,625,708.5790171115201,45,2,82,208,0,210,2,491,32,7,19,189,313,31,16,0,334,213,21,506,118,153,171,183,39.873076956085754,1.1610348873189864,39.35818844809048,2.402635374818242,1.010471563807166,12.313976459559541,33.66088509361894,25.08115680363132,44.236847025219355,0.8630514305927698,1,0,1,0,0,0,42.323100645193726,Good
2013-11-03 09:00:00,32.0,0.9759999999999998,35.0,1.9345,0.9927499999999998,12.666666666666664,25.0,26.0,39.0,1.0,97.2,0.006,1.0065555555555552,992.7,20.0,153.67333333333332,10.0,12.766666666666667,95.12777109291882,0.552927358472618,1.0759351538247346,995.088220319066,-3.764681452026455,233.15663143007671,1.3317203007048386,12.847435105066388,1248,691.863213689216,55,6,143,440,6,430,10,1018,43,7,21,449,535,76,29,0,696,394,59,1003,238,255,339,416,40.09846156486861,1.1332279098551892,38.35321742513905,2.3280682998545936,1.0313772510457326,12.384514500980966,31.62870807489515,24.66492544290506,43.46447762017549,0.8854411444742158,1,0,1,0,0,0,42.03278607171054,Good
2013-11-03 10:00:00,34.0,0.99,35.666666666666664,1.9101,1.016,13.0,27.0,23.0,38.25,0.975,97.0,0.0075000000000000015,1.1163333333333336,992.4,24.0,220.71,14.0,13.083333333333336,95.54221687433504,0.4435418867780944,1.0620592341708988,994.6105762552527,0.988254838378836,217.25997181072805,3.0653762405638707,12.831281417386446,1903,803.0905709513727,76,4,205,744,1,664,13,1614,56,6,30,688,878,93,47,0,1057,647,71,1601,428,425,493,557,38.47876925189489,1.1017823278841514,37.68257394011124,2.2493546398836752,1.023651800836586,12.440944934118107,30.30296645991612,24.93194035432405,42.57158209614039,0.9083529155793728,1,0,1,0,0,0,41.6428955240351,Good
2013-11-03 11:00:00,28.0,1.3359999999999996,35.666666666666664,1.97395,0.98375,13.333333333333336,30.5,24.33333333333333,36.625,0.8999999999999999,97.0,0.0,1.497666666666667,992.6,61.0,290.0316666666667,37.0,13.283333333333333,95.83377349946804,0.3563335094224755,1.0729140540033857,994.1684610042024,5.590603870703068,217.94997744858242,5.252300992451096,12.881691800575824,2189,1023.0724567610984,94,13,248,820,2,763,19,1894,34,4,27,812,968,120,59,0,1224,733,118,1810,541,564,543,541,37.58301540151591,1.0794258623073212,37.27939248542233,2.1815037119069403,1.022121440669269,12.552755947294486,29.642373167932895,24.54555228345924,41.707265676912314,0.9216823324634984,1,0,0,1,0,0,41.079594197005854,Good
2013-11-03 12:00:00,33.0,0.9709999999999994,36.66666666666666,1.8424500000000004,0.9109999999999998,17.333333333333332,31.5,22.0,36.375,0.7749999999999999,91.8,0.12200000000000005,1.7897777777777781,992.0,149.0,323.465,157.0,13.95,96.06701879957446,0.2850668075379804,1.157864576536042,993.8547688033619,16.672483096562456,232.3663152921993,11.601840793960882,12.962020107127323,2022,1256.2579654088788,85,11,208,746,5,688,18,1691,36,4,28,721,880,100,58,0,1095,661,105,1626,458,534,529,501,35.666412321212725,1.130740689845857,36.9568473216712,2.139992969525552,1.0144471525354153,12.708871424502258,29.81389853434632,24.503108493434063,40.69081254152986,0.9173458659707987,1,0,0,1,0,0,40.57548091316024,Good
2013-11-03 13:00:00,30.0,1.057,31.33333333333333,1.6591000000000005,0.9735,23.33333333333333,29.5,22.0,35.625,0.75,86.6,0.12650000000000006,1.0681111111111108,991.3,181.0,189.40166666666664,213.0,15.0,95.21361503965956,0.25245344603038433,1.2842472167843892,993.4838150426897,43.13798647724997,250.58605223375943,40.6814726351687,13.159616085701867,1755,1409.4063723271029,71,14,190,646,4,599,15,1488,22,2,26,618,754,105,61,0,989,543,96,1413,497,438,438,382,35.13312985697018,1.0987925518766855,36.89881119067029,2.080484375620442,0.9937577220283322,13.633763806268474,30.151118827477056,24.00248679474725,39.82765003322389,0.888876692776639,1,0,0,1,0,0,40.05413473052819,Good
